	kainoki_id	first_half	connective	second_half	arg1	arg2	classification_label	ASP	NEG	MOD	CNJ	FOC	QUE	IMP
122	225_whitepaper_H28_shinrinringyo3	現在 、 各都道府県 で は 、 林野庁 が 示し た 作設指針 を 基本 と し	つつ	、 地域 の 特性 を 踏まえ た 独自 の 路網作設指針 を 策定 し て 、 路網 の 整備 を 進め て いる 。	林野庁が示した作設指針を基本とし	、地域の特性を踏まえた独自の路網作設指針を策定して	synchronous	0	0	0	0	0	0	0
123	98_whitepaper_R1_gaiko_1	同時 に 、 東シナ海 における 中国 による 力 を 背景 と し た 一方的 な 現状変更 の 試み は 断じて 認め られ ず 、 引き続き 、 関係国 と の 連携 を 強化 し	つつ	冷静 かつ 毅然 きぜん と 対応 する とともに 、 東シナ海 を 「 平和 ・ 協力 ・ 友好 の 海 」 と す べく 、 意思疎通 を 強化 し て いく 。	関係国との連携を強化し	冷静かつ毅然きぜんと対応する	synchronous	0	0	0	0	0	0	0
124	109_whitepaper_R1_gaiko_1	同首脳会談 の 結果 を 踏まえ	つつ	、 朝鮮半島 の 非核化 に向けて 、 引き続き 、 国際社会 が 一体 と なっ て 米朝プロセス を 後押し し て いく こと が 重要 で ある 。	同首脳会談の結果を踏まえ	、朝鮮半島の非核化に向けて、引き続き、国際社会が一体となって米朝プロセスを後押ししていく	synchronous	0	0	0	0	0	0	0
125	112_whitepaper_R1_gaiko_1	日本 として は 、 その 解決 を 最重要課題 と 位置付け 、 米国 を始めとする 関係国 と 緊密 に 連携 し	つつ	、 全力 を 尽くし て いく 。	米国を始めとする関係国と緊密に連携し	、全力を尽くしていく。	synchronous	0	0	0	0	0	0	0
126	117_whitepaper_R1_gaiko_1	欧州 と は 、 EU や 北大西洋条約機構 （ NATO ） といった 機関 も 活用 し	つつ	、 関係 を 重層的 に 強化 し て いる 。	EUや北大西洋条約機構（NATO）といった機関も活用し	、関係を重層的に強化している。	synchronous	0	0	0	0	0	0	0
127	194_whitepaper_R1_gaiko_1	加藤厚生労働大臣 は 、 2018 年 9 月 に 開催 さ れ た 国連総会結核ハイレベル会合 に 参加 し 、 日本 が 、 長年 にわたり 結核 に対する 国際的 な 技術協力 を 行い 、 また 国際機関 に対して 資金支援 し て き た 実績 を 紹介 し	つつ	、 今後 も 同分野 において 貢献 し て いく 意思 を 表明 し た 。	日本が、長年にわたり結核に対する国際的な技術協力を行い、また国際機関に対して資金支援してきた実績を紹介し	、今後も同分野において貢献していく意思を表明した。	synchronous	0	0	0	0	0	0	0
128	201_whitepaper_R1_gaiko_1	岸外務大臣科学技術顧問 は 、 自ら が 座長 を 務める 科学技術外交推進会議 を通じ 国内 の 知見 を 集め	つつ	、 外務大臣 及び 関係部局 へ の 助言 や 海外 で の 発信 ・ ネットワーク拡充 を 進め て いる 。	自らが座長を務める科学技術外交推進会議を通じ国内の知見を集め	、外務大臣及び関係部局への助言や海外での発信・ネットワーク拡充を進めている。	synchronous	0	0	0	0	0	0	0
129	221_whitepaper_R1_gaiko_1	2018 年 も 、 これら 国内外 へ の 発信 を 外務省ホームページ や ソーシャルメディア を 含め 様々 な 方法 を 活用 し	つつ	実施 し た ほか 、 日仏友好 160 周年 の 機会 を とらえ 、 芸術文化 、 食 、 地方 の 魅力 等 日本文化 を フランス で 大規模 に 紹介 する 「 ジャポニズム2018：響きあう魂 」 を 実施 し た 。	外務省ホームページやソーシャルメディアを含め様々な方法を活用し	実施した	synchronous	0	0	0	0	0	0	0
130	225_whitepaper_R1_gaiko_1	更なる 合理化 の ため の 努力 を 行い	つつ	、 体制 の 整備 を 戦略的 に 進め 、 外交実施体制 を 一層 拡充 し て いく （ コラム 「 外務省の業務合理化・業務改善 」 290 ページ 参照 ） 。	更なる合理化のための努力を行い	、体制の整備を戦略的に進め	synchronous	0	0	0	0	0	0	0
131	74_whitepaper_R1_gaiko_2	同首脳会談 の 結果 を 踏まえ	つつ	、 朝鮮半島 の 非核化 に向けて 、 引き続き 、 国際社会 が 一体 と なっ て 米朝プロセス を 後押し し て いく こと が 重要 で ある 。	同首脳会談の結果を踏まえ	、朝鮮半島の非核化に向けて、引き続き、国際社会が一体となって米朝プロセスを後押ししていく	synchronous	0	0	0	0	0	0	0
132	76_whitepaper_R1_gaiko_2	拉致問題 について は 、 北朝鮮 に対して 2014 年 5 月 の 日朝政府間協議 における 合意 （ ストックホルム合意 ） の 履行 を 求め	つつ	、 引き続き 、 米国 を始めとする 関係国 と 緊密 に 連携 し 、 一 日 も 早い 全て の 拉致被害者 の 帰国 を 実現 す べく 、 全力 を 尽くし て いく 。	北朝鮮に対して2014年5月の日朝政府間協議における合意（ストックホルム合意）の履行を求め	、引き続き、米国を始めとする関係国と緊密に連携し	synchronous	0	0	0	0	0	0	0
133	128_whitepaper_R1_gaiko_2	日本 は 、 今後 とも 、 米国 を始めとする 関係国 と 緊密 に 連携 、 協力 し	つつ	、 拉致問題 の 早期解決 に向けて 全力 を 尽くし て いく 。	米国を始めとする関係国と緊密に連携、協力し	、拉致問題の早期解決に向けて全力を尽くしていく。	synchronous	0	0	0	0	0	0	0
134	184_whitepaper_R1_gaiko_2	日本政府 として は 、 こうした 脱北者 の 保護 や 支援 について 、 北朝鮮人権侵害対処法 の 趣旨 を 踏まえ 、 人道上 の 配慮 、 関係者 の 安全 、 脱北者 の 滞在国 と の 関係 等 を 総合的 に 勘案 し	つつ	対応 し て いる 。	人道上の配慮、関係者の安全、脱北者の滞在国との関係等を総合的に勘案し	対応している。	synchronous	0	0	0	0	0	0	0
135	228_whitepaper_R1_gaiko_2	3 月 26 日 、 文在寅大統領 は 、 大統領 の 任期 を 「 5年単任制 」 から 「 4年連任制 」 と し	つつ	、 大統領 の 権限縮小 を 主 たる 内容 と する 憲法改正 を 発議 し た 。	大統領の任期を「5年単任制」から「4年連任制」とし	、大統領の権限縮小を主たる内容とする	synchronous	0	0	0	0	0	0	0
136	278_whitepaper_R1_gaiko_2	安定的 に 党 ・ 政権 を 運営 する ため に は 、 一定 の 経済成長 を 確保 し	つつ	国内外 の 各種 課題 に 対応 する 必要 が あり 、 今後 の 経済財政政策 の 動向 が 注目 さ れる 。	一定の経済成長を確保し	国内外の各種課題に対応する	synchronous	0	0	0	0	0	0	0
137	294_whitepaper_R1_gaiko_2	日本 として は 、 日中安保対話 等 の 対話 や 交流 の 枠組み を通じて 、 日中間 の 相互信頼関係 を 増進 さ せ ながら 、 関係国 と 連携 し	つつ	、 透明性 の 向上 について 働きかける とともに 、 法 の 支配 に 基づく 国際秩序 に 中国 が 積極的 に 関与 し て いく よう 促し て いく 考え で ある 。	関係国と連携し	、透明性の向上について働きかけるとともに、法の支配に基づく国際秩序に中国が積極的に関与していくよう促していく	synchronous	0	0	0	0	0	0	0
138	448_whitepaper_R1_gaiko_2	また 、 10 月 の 首脳会談 で も 、 安倍総理大臣 より 、 カンボジア の 民主化 を 求め	つつ	、 若手政治関係者 の 招へい など ガバナンス支援 を 拡充 する 考え を 伝え た 。	カンボジアの民主化を求め	、若手政治関係者の招へいなどガバナンス支援を拡充する	synchronous	0	0	0	0	0	0	0
139	466_whitepaper_R1_gaiko_2	21 世紀 最初 の 独立国家 と なっ た 東ティモール は 、 国際社会 の 支援 を 得	つつ	平和 と 安定 を 実現 し 、 民主主義 に 基づく 国造り を 実践 し て き た 。	国際社会の支援を得	平和と安定を実現し	synchronous	0	0	0	0	0	0	0
140	475_whitepaper_R1_gaiko_2	2017 年 5 月 の マラウィ危機 後 に ミンダナオ地域 に 発出 さ れ た 戒厳令 は 継続 さ れ て いる が 、 日本 を 含む 国際社会 の 支援 も 受け	つつ	、 マラウィ復興 に向けた 努力 が 進め られ て いる 。	日本を含む国際社会の支援も受け	、マラウィ復興に向けた努力が進められている。	synchronous	0	0	0	0	0	0	0
141	491_whitepaper_R1_gaiko_2	2018 年 4 月 に ブルネイ柔道連盟 が 発足 し 、 日本 から の 協力 も 得	つつ	、 柔道 が 着実 に 普及 し つつ ある 。	2018年4月にブルネイ柔道連盟が発足し、日本からの協力も得	、柔道が着実に普及しつつある。	synchronous	0	0	0	0	0	0	0
142	759_whitepaper_R1_gaiko_2	この よう な 認識 の 下 、 日本 は 、 2013 年 に 東京 で 開催 さ れ た 日・ASEAN特別首脳会議 で 採択 さ れ た 「 日・ASEAN友好協力 に関する ビジョン・ステートメント 」 及び 「 共同声明 」 を 着実 に 実行 し	つつ	、 ASEAN共同体設立以降 も 「 ASEAN共同体ビジョン2025 」 に基づき ASEAN の 更なる 統合努力 を 全面的 に 支援 し て いく こと を 表明 し て いる 。	2013年に東京で開催された日・ASEAN特別首脳会議で採択された「日・ASEAN友好協力に関するビジョン・ステートメント」及び「共同声明」を着実に実行し	、ASEAN共同体設立以降も「ASEAN共同体ビジョン2025」に基づきASEANの更なる統合努力を全面的に支援していく	synchronous	0	0	0	0	0	0	0
143	765_whitepaper_R1_gaiko_2	南シナ海問題 に関して は 、 南シナ海 は 交易 を通じて 平和 と 繁栄 を 享受 し て き た ASEAN ・ 日本 双方 の 生命線 で あり 、 ここ で の 航行 の 自由 は 双方 にとって 重要 で ある と し た 上 で 、 ASEAN が この 確保 の ため に 掲げ て き た 諸原則 の 完全 な 支持 、 行動計画（COC）交渉 を始めとする 取組 へ の 敬意 、 この よう な 諸原則 が 反映 さ れる こと へ の 期待 を 表明 する とともに 、 南シナ海 における 一方的 な 現状変更 の 試み に 深刻 な 懸念 を 共有 し	つつ	、 ASEAN による 取組 が 現場 の 「 非軍事化 」 、 そして 平和 で 開か れ た 南シナ海 の 維持 に つながる よう 後押し し て いく と 発言 し た 。	南シナ海における一方的な現状変更の試みに深刻な懸念を共有し	、ASEANによる取組が現場の「非軍事化」、そして平和で開かれた南シナ海の維持につながるよう後押ししていく	synchronous	0	0	0	0	0	0	0
144	767_whitepaper_R1_gaiko_2	11 月 の 日・ASEAN首脳会議 で は 、 安倍総理大臣 から 、 2013 年 に 約束 し た 「 5 年 で 2兆 円 の 対ASEAN支援 」 を 上回る 支援 を 実施 し た こと に 言及 し	つつ	、 今後 も ASEAN の 一体性 と 中心性 を 尊重 し ながら 、 民間投資 を 後押し し 、 国際スタンダード に のっとっ た 質 の 高い インフラ を 推進 する と 発言 し た 。	2013年に約束した「5年で2兆円の対ASEAN支援」を上回る支援を実施したことに言及し	、今後もASEANの一体性と中心性を尊重しながら、民間投資を後押しし、国際スタンダードにのっとった質の高いインフラを推進すると発言した。	synchronous	0	0	0	0	0	0	0
145	806_whitepaper_R1_gaiko_2	2018 年 8 月 に 開催 さ れ た 第18 回 ASEAN+3外相会議 （ シンガポール ） で は 、 河野外務大臣 から 、 過去 21 年間 の ASEAN+3 の 実務的協力 の 進展 を 評価 し	つつ	、 日本 の 取組 を 中心 に ASEAN+3協力 の レビュー と 将来 の 方向性 について 説明 し た 。	過去21年間のASEAN+3の実務的協力の進展を評価し	、日本の取組を中心にASEAN+3協力のレビューと将来の方向性について説明した。	synchronous	0	0	0	0	0	0	0
146	808_whitepaper_R1_gaiko_2	11 月 に 開催 さ れ た 第20 回 ASEAN+3首脳会議 （ シンガポール ） で は 、 安倍総理大臣 から 、 10 月 の 中国 の 公式訪問 の 際 に 、 日中 両国 が 国際社会 の 平和 と 安定 に 建設的 な 役割 と 果たす こと で 一致 し た こと に 触れ	つつ	、 時宜 を 得 た ASEAN+3首脳会議 の 開催 を 歓迎 し た 。	10月の中国の公式訪問の際に、日中両国が国際社会の平和と安定に建設的な役割と果たすことで一致したことに触れ	、時宜を得たASEAN+3首脳会議の開催を歓迎した。	synchronous	0	0	0	0	0	0	0
147	836_whitepaper_R1_gaiko_2	安倍総理大臣 は 、 2018 年 10 月 の 中国 へ の 公式訪問 の 際 に 日中 両国 が 国際社会 の 平和 と 繁栄 に 建設的 な 役割 を 果たし て いく こと で 一致 でき た こと に 言及 し	つつ	、 EAS において も 同様 の 精神 で 議論 し たい と し た 上 で 、 インド太平洋地域 の 平和 と 繁栄 の 礎 で ある 「 自由 で 開か れ た インド太平洋 」 を 実現 し て いく との 決意 を 表明 し 、 その 中 に は ASEAN の 中心性 や 開放性 といった 、 EAS参加国 が 共有 する 原則 が 内包 さ れ て いる と 述べ た 。	日中両国が国際社会の平和と繁栄に建設的な役割を果たしていくことで一致できたことに言及し	、EASにおいても同様の精神で議論したいとした上で、インド太平洋地域の平和と繁栄の礎である「自由で開かれたインド太平洋」を実現していくとの決意を表明し、その中にはASEANの中心性や開放性といった、EAS参加国が共有する原則が内包されていると述べた。	synchronous	0	0	0	0	0	0	0
148	837_whitepaper_R1_gaiko_2	日本 による 具体的協力 として 、 「 質 の 高い インフラ 」 を 推進 し て き た 事例 を 紹介 し	つつ	、 開放性 、 透明性 、 経済性 、 被援助国 の 財政健全性 の 確保 といった 国際スタンダード の 必要性 を 強調 し た 。	日本による具体的協力として、「質の高いインフラ」を推進してきた事例を紹介し	、開放性、透明性、経済性、被援助国の財政健全性の確保といった国際スタンダードの必要性を強調した。	synchronous	0	0	0	0	0	0	0
149	851_whitepaper_R1_gaiko_2	首脳会議 で は 、 安倍総理大臣 から 、 上述 の 「 東京戦略2018 」 に基づいて 日・メコン協力 を 力強く 推進 し て いく 決意 を 表明 し た ほか 、 メコン地域 の 発展 に 日本企業 が 重要 な 役割 を 果たし て いる こと を 強調 し	つつ	、 こうした 実績 を 踏まえ 、 ODA を始めとした 公的資金 を 活用 し 、 これ まで 以上 の 民間投資 の 実現 を 後押し し て いく との 方針 を 示し まし た 。	メコン地域の発展に日本企業が重要な役割を果たしていることを強調し	、こうした実績を踏まえ、ODAを始めとした公的資金を活用し、これまで以上の民間投資の実現を後押ししていくとの方針を示しました。	synchronous	0	0	0	0	0	0	0
150	6_whitepaper_R1_gaiko_3	この 演説 で 、 トランプ大統領 は 、 税制改革 を始めとする 政権 1 年目 の 実績 を 強調 し	つつ	、 インフラ の 再建 、 移民制度改革 、 米軍 の 強化 等 により 、 安全 で 、 強く 、 誇り高い 米国 を 築く との 決意 を 示し た 。	税制改革を始めとする政権1年目の実績を強調し	、インフラの再建、移民制度改革、米軍の強化等により、安全で、強く、誇り高い米国を築くとの決意を示した。	synchronous	0	0	0	0	0	0	0
151	49_whitepaper_R1_gaiko_3	3 月 9日 の 日米首脳電話会談 で は 、 トランプ大統領 から 、 韓国 から 北朝鮮 の 金正恩国務委員長 が 非核化 を 確約 し た こと や 金正恩国務委員長 自身 が トランプ大統領 自身 と の 対話 を 望ん で いる 等 の 報告 が あっ た と 説明 が あり 、 また 、 状況 を 注視 し	つつ	、 自分 として も 金正恩国務委員長 と 会う 用意 が ある との 説明 が あっ た 。	状況を注視し	、自分としても金正恩国務委員長と会う用意がある	synchronous	0	0	0	0	0	0	0
152	58_whitepaper_R1_gaiko_3	両外相 は 、 4 月 27 日 に 開催 さ れ た 南北首脳会談 を 核 など の 諸懸案 の 包括的 な 解決 に向けた 前向き な 動き として 歓迎 し	つつ	、 米朝首脳会談 へ の 対応 を 含む 北朝鮮問題 に係る 今後 の 方針 について 綿密 な 調整 を 行っ た 。	4月27日に開催された南北首脳会談を核などの諸懸案の包括的な解決に向けた前向きな動きとして歓迎し	、米朝首脳会談への対応を含む北朝鮮問題に係る今後の方針について綿密な調整を行った。	synchronous	0	0	0	0	0	0	0
153	80_whitepaper_R1_gaiko_3	両首脳 は 、 北朝鮮問題 に関し 最新 の 情勢 を 踏まえ	つつ	方針 を 改めて 綿密 に 調整 し 、 関連安保理決議 の 完全 な 履行 を 確保 する との 共通 の 目標 を 確認 し 、 引き続き 、 日米 、 日米韓 三 か国 で 緊密 に 連携 し て いく こと を 再確認 し た 。	北朝鮮問題に関し最新の情勢を踏まえ	方針を改めて綿密に調整し	synchronous	0	0	0	0	0	0	0
154	117_whitepaper_R1_gaiko_3	今後 も 現地 の 交通事情 等 を 総合的 に 踏まえ	つつ	、 本取組 の 拡大 を 進め て いく 。	現地の交通事情等を総合的に踏まえ	、本取組の拡大を進めていく。	synchronous	0	0	0	0	0	0	0
155	181_whitepaper_R1_gaiko_3	また 、 12 月 に は 次官級「2＋2」対話 を 開催 し 、 日・カナダ間 で 外交 ・ 安保面 で の 協力 が 進展 し て いる こと を 歓迎 し	つつ	、 具体的 な 協力 を これ まで 以上 に 強化 し て いく こと を 確認 し た 。	日・カナダ間で外交・安保面での協力が進展していることを歓迎し	、具体的な協力をこれまで以上に強化していくことを確認した。	synchronous	0	0	0	0	0	0	0
156	71_whitepaper_R1_gaiko_4	3 月 に 4 年ぶり に 政権 に 就い た ピニェラ大統領 は 、 経済成長 を 促す 経済政策 を 重視 し	つつ	、 教育 ・ 年金制度 の 改善 等 に 取り組ん で いる 。	経済成長を促す経済政策を重視し	、教育・年金制度の改善等に取り組んでいる。	synchronous	0	0	0	0	0	0	0
157	102_whitepaper_R1_gaiko_4	日本 として は 、 こうした 情勢 に 懸念 を 表明 し 、 ベネズエラ における 民主主義 の 回復 を 求め	つつ	、 ベネズエラ における 民生支援 や 、 周辺国 における 避難民支援 を 実施 し て いる 。	こうした情勢に懸念を表明し、ベネズエラにおける民主主義の回復を求め	、ベネズエラにおける民生支援や、周辺国における避難民支援を実施している。	synchronous	0	0	0	0	0	0	0
158	45_whitepaper_R1_gaiko_5	2017 年 6 月 に 開始 さ れ た 英国 の EU離脱交渉 について は 、 英国・EU間 の 唯一 の 陸上国境 で ある 英国領 北アイルランド と アイルランド と の 間 の 国境 へ の 物理的障壁 の 設置 を 回避 し	つつ	、 両者間 の 将来関係 の 枠組み について 合意 する こと が 課題 と なっ て い た 。	英国・EU間の唯一の陸上国境である英国領北アイルランドとアイルランドとの間の国境への物理的障壁の設置を回避し	、両者間の将来関係の枠組みについて合意する	synchronous	0	0	0	0	0	0	0
159	277_whitepaper_R1_gaiko_5	日本 から は 堀井学外務大臣政務官 が 出席 し 、 これ まで の ウクライナ の 改革 の 成果 を 評価 し	つつ	、 継続的 な 改革 の 必要性 を 訴える とともに 、 日本 として 同国 の 改革努力 を 引き続き 後押し し て いく との スピーチ を 行っ た 。	これまでのウクライナの改革の成果を評価し	、継続的な改革の必要性を訴える	synchronous	0	0	0	0	0	0	0
160	16_whitepaper_R1_gaiko_6	中東 において は 、 イラン ・ トルコ 等 と 協力 し	つつ	シリア情勢 に 影響力 を 発揮 し た 。	イラン・トルコ等と協力し	シリア情勢に影響力を発揮した。	synchronous	0	0	0	0	0	0	0
161	17_whitepaper_R1_gaiko_6	また 、 独立国家共同体 （ CIS ） と の 伝統的 な 協力関係 や BRICS （ ブラジル 、 ロシア 、 インド 、 中国 及び 南アフリカ ） 等 の 多国間枠組み を 活用 し	つつ	、 世界 の 多極化 の 中 で 存在感 の 向上 を 試み て いる 。	独立国家共同体（CIS）との伝統的な協力関係やBRICS（ブラジル、ロシア、インド、中国及び南アフリカ）等の多国間枠組みを活用し	、世界の多極化の中で存在感の向上を試みている。	synchronous	0	0	0	0	0	0	0
162	25_whitepaper_R1_gaiko_6	政府 として は 、 首脳間 及び 外相間 で 緊密 な 対話 を 重ね	つつ	、 領土問題 を 解決 し て 平和条約 を 締結 す べく 、 ロシア と の 交渉 に 精力的 に 取り組ん で いる 。	首脳間及び外相間で緊密な対話を重ね	、領土問題を解決して	synchronous	0	0	0	0	0	0	0
163	15_whitepaper_R1_gaiko_7	日本 は 、 今後 も 国連 が 主導 する シリア政治プロセス を 支持 し	つつ	、 支援 を 必要 と する 全て の シリア人 に対する 人道支援 を 継続 し て いく 。	国連が主導するシリア政治プロセスを支持し	、支援を必要とする全てのシリア人に対する人道支援を継続していく。	synchronous	0	0	0	0	0	0	0
164	81_whitepaper_R1_gaiko_7	5 月 2日 、 安倍総理大臣 は 3 年ぶり に イスラエル を 訪問 し て ネタニヤフ首相 と 会談 し 、 近年 の 経済関係 の 発展 を 歓迎 し	つつ	、 政治 ・ 安全保障面 も 含め て 協力 を 進め て いく こと を 確認 し た 。	近年の経済関係の発展を歓迎し	、政治・安全保障面も含めて協力を進めていくことを確認した。	synchronous	0	0	0	0	0	0	0
165	14_whitepaper_R1_gaiko_9	今後 とも 、 日本 は 、 平和国家 として の 歩み を 引き続き 堅持 し 、 また 、 国際政治経済 の 主要プレーヤー として 、 国際協調主義 に 基づく 「 積極的平和主義 」 の 立場 から 、 日本 の 安全 及び 地域 の 平和 と 安定 を 実現 し	つつ	、 国際社会 の 平和 と 安定 及び 繁栄 の 確保 に これ まで 以上 に 積極的 に 貢献 し て いく 。	日本の安全及び地域の平和と安定を実現し	、国際社会の平和と安定及び繁栄の確保にこれまで以上に積極的に貢献していく。	synchronous	0	0	0	0	0	0	0
166	26_whitepaper_R1_gaiko_9	同時 に 、 在外公館 の 人脈 や 知見 を いかし	つつ	、 領土保全 に関する 日本 の 主張 を 積極的 に 国際社会 に 発信 し て いる 。	在外公館の人脈や知見をいかし	、領土保全に関する日本の主張を積極的に国際社会に発信している。	synchronous	0	0	0	0	0	0	0
167	41_whitepaper_R1_gaiko_9	日本 は 、 2006 年 以降 実施 し て いる 能力向上型迎撃ミサイル （ SM-3ブロックIIA ） の 日米共同開発 及び 共同生産 の 着実 な 実施 を始め 、 米国 と の 協力 を 継続的 に 行い	つつ	、 2017 年 に は 陸上配備型イージス・システム （ イージス・アショア ） の 導入 を 決定 する など 、 BMDシステム の 着実 な 整備 に 努め て おり 、 いかなる 事態 において も 北朝鮮 による 弾道ミサイル の 脅威 から 国民 の 生命 ・ 財産 を 守る べく 、 万全 の 態勢 を とっ て いる 。	2006年以降実施している能力向上型迎撃ミサイル（SM-3ブロックIIA）の日米共同開発及び共同生産の着実な実施を始め、米国との協力を継続的に行い	、2017年には陸上配備型イージス・システム（イージス・アショア）の導入を決定するなど、BMDシステムの着実な整備に努めており	synchronous	0	0	0	0	0	0	0
168	72_whitepaper_R1_gaiko_9	政府 として は 、 早期 の 辺野古 へ の 移設 と 普天間飛行場 の 返還 を 含む 在日米軍再編 を 着実 に 進め 、 在日米軍 の 抑止力 を 維持 し	つつ	、 沖縄 を始めとする 地元 の 負担軽減 に 引き続き 全力 で 取り組ん で いく 。	在日米軍の抑止力を維持し	、沖縄を始めとする地元の負担軽減に引き続き全力で取り組んでいく。	synchronous	0	0	0	0	0	0	0
169	98_whitepaper_R1_gaiko_9	フランス と は 、 7 月 に ACSA に 署名 し 、 10 月 の 日仏首脳会談 において 、 防衛協力 の 基盤 と なる ACSA の 署名 を 歓迎 し	つつ	、 「 自由 で 開か れ た インド太平洋 」 の 実現 に向け 、 日仏間 の 具体的協力 を 更に 積み重ね て いく こと で 一致 し た 。	防衛協力の基盤となるACSAの署名を歓迎し	、「自由で開かれたインド太平洋」の実現に向け、日仏間の具体的協力を更に積み重ねていくことで一致した。	synchronous	0	0	0	0	0	0	0
170	234_whitepaper_R1_gaiko_9	この よう に 東シナ海 における 中国 の 一方的 な 現状変更 の 試み が 継続 し て いる こと を 踏まえ 、 日本 として は 日本 の 周辺海空域 における 動向 を 十分 注視 し ながら 、 主張 す べき は 主張 し	つつ	、 引き続き 、 毅然 かつ 冷静 に 対応 し て いく と同時に 、 東シナ海 の 平和 と 安定 の ため 、 米国 を始めとする 関係国 と の 連携 を 進め て いく 。	主張すべきは主張し	、引き続き、毅然かつ冷静に対応していくと同時に、東シナ海の平和と安定のため、米国を始めとする関係国との連携を進めていく。	synchronous	0	0	0	0	0	0	0
171	316_whitepaper_R1_gaiko_9	日本 は 、 核兵器 の ない 世界 の 実現 の ため 、 後述 する 「 核軍縮の実質的な進展のための賢人会議 」 の 開催 や 国連総会 へ の 核兵器廃絶決議 の 提出 、 軍縮・不拡散イニシアティブ （ NPDI ） の 枠組み や 個別 の 協議 等 を通じ 、 核兵器国 と 非核兵器国 の 間 の 橋渡し に 努め	つつ	、 核兵器不拡散条約 （ NPT ） や 包括的核実験禁止条約 （ CTBT ） 、 核兵器用核分裂性物質生産禁止条約 （ FMCT ） といった 核兵器国 も 参加 する 現実的 かつ 実践的 な 取組 を 積み重ね て いく 考え で ある 。	後述する「核軍縮の実質的な進展のための賢人会議」の開催や国連総会への核兵器廃絶決議の提出、軍縮・不拡散イニシアティブ（NPDI）の枠組みや個別の協議等を通じ、核兵器国と非核兵器国の間の橋渡しに努め	、核兵器不拡散条約（NPT）や包括的核実験禁止条約（CTBT）、核兵器用核分裂性物質生産禁止条約（FMCT）といった核兵器国も参加する現実的かつ実践的な取組を積み重ねていく	synchronous	0	0	0	0	0	0	0
172	381_whitepaper_R1_gaiko_9	同首脳会談 の 結果 を 踏まえ	つつ	、 朝鮮半島 の 非核化 に向けて 、 引き続き 、 国際社会 が 一体 と なっ て 米朝プロセス を 後押し し て いく こと が 重要 で ある 。	同首脳会談の結果を踏まえ	、朝鮮半島の非核化に向けて、引き続き、国際社会が一体となって米朝プロセスを後押ししていく	synchronous	0	0	0	0	0	0	0
173	420_whitepaper_R1_gaiko_9	相手国 の 事情 や 意向 を 踏まえ	つつ	、 日本 が 世界最高水準 の 安全性 を 有する 原子力関連資機材・技術 を 提供 し て いく こと も 可能 で ある 。	相手国の事情や意向を踏まえ	、日本が世界最高水準の安全性を有する原子力関連資機材・技術を提供していく	synchronous	0	0	0	0	0	0	0
174	438_whitepaper_R1_gaiko_9	また 、 日本 は 、 CWC に基づき 、 中国 に 遺棄 さ れ た 旧日本軍 の 化学兵器 について 、 中国 と 協力 し	つつ	一 日 も 早い 廃棄 の 完了 を 目指し て いる 。	中国と協力し	一日も早い廃棄の完了を目指している。	synchronous	0	0	0	0	0	0	0
175	469_whitepaper_R1_gaiko_9	また 、 安倍総理大臣 は 、 「 アフリカの若者の雇用への投資に関するハイレベル会合 」 に 出席 し 、 1993 年 の TICAD立上げ 以来 、 日本 は アフリカ諸国 の オーナーシップ （ 自助努力 ） と 国際社会 の パートナーシップ （ 連携 ） を 原則 と し 、 アフリカ の 自立的 な 発展 を 支援 し て き た こと に 触れ	つつ	、 アフリカ の 若者 の 雇用 と の 関係 で 、 ABEイニシアティブ 、 職業訓練支援 、 日アフリカ官民経済フォーラム 27 等 の 人材育成 と 民間投資 の 促進 に関する 日本 の 取組 を 紹介 し た 。	1993年のTICAD立上げ以来、日本はアフリカ諸国のオーナーシップ（自助努力）と国際社会のパートナーシップ（連携）を原則とし、アフリカの自立的な発展を支援してきたことに触れ	、アフリカの若者の雇用との関係で、ABEイニシアティブ、職業訓練支援、日アフリカ官民経済フォーラム27等の人材育成と民間投資の促進に関する日本の取組を紹介した。	synchronous	0	0	0	0	0	0	0
176	520_whitepaper_R1_gaiko_9	日本 は 同改革 の 目的 を 支持 し	つつ	、 各国 の 厳しい 財政事情 を 踏まえ 、 加盟国 へ の 追加的 な 財政負担 を 求める こと なく 改革 が 進め られる よう 働きかけ を 行っ て いる 。	同改革の目的を支持し	、各国の厳しい財政事情を踏まえ、加盟国への追加的な財政負担を求めることなく改革が進められるよう働きかけを行っている。	synchronous	0	0	0	0	0	0	0
177	535_whitepaper_R1_gaiko_9	日本 は 、 国際法 の 誠実 な 遵守 に 努め	つつ	、 国際司法機関 を通じた 紛争 の 平和的解決 を 促進 す べく 、 国連 の 主要 な 司法機関 で ある ICJ の 強制管轄権 を 受諾 し て いる ほか 、 多く の 国際裁判所 に対する 人材面 ・ 財政面 の 協力 を 含め 、 国際社会 における 法 の 支配 の 確立 に向けた 建設的 な 協力 を 行っ て いる 。	国際法の誠実な遵守に努め	、国際司法機関を通じた紛争の平和的解決を促進すべく、国連の主要な司法機関であるICJの強制管轄権を受諾しているほか、多くの国際裁判所に対する人材面・財政面の協力を含め、国際社会における法の支配の確立に向けた建設的な協力を行っている。	synchronous	0	0	0	0	0	0	0
